"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF181",277.558150135552,0.487040560505492,0.0889632199649663,5.47462828680536,4.38430929067603e-08,2.66561954702857e-07
"ZNF180",231.263470776116,0.32798997843178,0.0843794388485237,3.8870841393077,0.000101455594783307,0.000298760625085608
"ZNF182",224.933588762582,0.249649237110966,0.0956470014881472,2.61011043970786,0.00905129963485044,0.0168208749249663
"TRA2B",2736.35094287203,-0.134053046580986,0.0546988877024675,-2.45074538462577,0.0142560755418062,0.0252628866931603
"SPI1",414.844397247552,-0.709415353078239,0.161367121120467,-4.39628189529781,1.10120903037779e-05,4.0113259812103e-05
"ZNF189",534.302249671279,0.20497473470706,0.0875814614380793,2.34038952241027,0.0192636367850256,0.0331373825145442
"TFCP2L1",713.524642111239,-1.55420475028753,0.327002233939833,-4.75288725572897,2.00532182453118e-06,8.5176028319793e-06
"ZNF25",313.352142623337,0.614920769727014,0.0905493117764646,6.79100434517983,1.11355571226908e-11,1.45703119687852e-10
"ZNF24",3541.01667417159,0.696506969168787,0.101658926136012,6.85140986278873,7.31256694610228e-12,9.88247625375198e-11
"INTS10",874.243138625738,-0.269039346106221,0.107668360217635,-2.4987781513752,0.0124622299878547,0.0224374686541008
"ZNF20",192.600944045281,0.34775836295731,0.0824282266728703,4.21892326202098,2.45471796725672e-05,8.28711274762764e-05
"ZNF22",699.560544113216,-0.321881514137432,0.123483011628948,-2.6066866194084,0.00914229897822972,0.0169653645567591
"GLTPD1",578.869744819496,-0.811190944492067,0.124885391168172,-6.49548307375446,8.27673932674621e-11,9.22495510228285e-10
"PION",341.252914917655,0.650153476589975,0.136370520108339,4.76755149187276,1.86478344196427e-06,7.96694074864513e-06
"SEMA5A",911.724389950329,1.2989301606326,0.180024301385949,7.21530454851125,5.3813402476401e-13,9.36785182113962e-12
"LYNX1",347.549013092777,-1.27584031454595,0.28705328853899,-4.44461138571019,8.8050880613014e-06,3.27035480109792e-05
"BBS10",407.33128043938,0.599690257340094,0.0939071263143118,6.3859930643911,1.70288719159782e-10,1.76219371878947e-09
"BBS12",132.115640102073,0.518208661785557,0.10930041762883,4.74114072962948,2.12518245175169e-06,8.99189219299502e-06
"HS6ST1",1632.27482096785,-0.289754439706502,0.131215588331952,-2.20823183731399,0.0272281161128399,0.0453044738204162
"HS6ST3",419.041171509773,0.952798166207342,0.39329386931932,2.42261128518572,0.0154094052554643,0.0270661864661965
"RHOBTB2",470.61316476337,0.335980303318356,0.10895878431269,3.08355407448525,0.00204543933890019,0.00445394839006504
"UBASH3B",143.094700427785,-1.15495435906688,0.187550594520604,-6.15809489710787,7.3625236179724e-10,6.64241935458332e-09
"MOAP1",938.256766539528,0.650858114145313,0.113565287208184,5.7311360728757,9.9760194809882e-09,7.06751046438362e-08
"ZNF236",356.699061760829,0.42559992028684,0.108924833701414,3.90728088191072,9.33406237970446e-05,0.000277910570242139
"UBL4A",1148.60823396042,-0.442119740516772,0.0809176811812827,-5.4638211829906,4.65992958240611e-08,2.81369968317484e-07
"ZNF230",121.268500712622,0.418169101776708,0.10105500362391,4.13803460274943,3.50293551446466e-05,0.000114443137693964
"RNF113A",290.029709908859,-0.371370028160165,0.087116708407966,-4.26290243222971,2.0178864028869e-05,6.91884311570729e-05
"INTS12",541.118431042432,0.248038512927157,0.0886980039192642,2.79643849880692,0.00516692438338426,0.010170812869521
"INO80E",634.651068171487,-0.415084750280237,0.0888306954119689,-4.6727625890488,2.97175208330519e-06,1.22126670847787e-05
"FAM35B",255.905204448298,0.331185226336287,0.085735735395787,3.86286097398496,0.000112066792263289,0.000326935989929448
"FAM35A",856.953846691035,0.375472976351017,0.084201679767599,4.45921004649007,8.22622751210639e-06,3.08056423163176e-05
"ZNF827",323.710569424411,1.0217503801029,0.132183267133617,7.72980122415999,1.07714642011958e-14,2.67014657778418e-13
"NAE1",868.581417493677,-0.302767006574097,0.101275734282848,-2.98953158639674,0.0027940555738023,0.00589676984414939
"RANBP1",998.49302702742,-0.955444724924369,0.0910463120664228,-10.4940519087399,9.19966070773526e-26,2.52281528949832e-23
"RANBP3",1134.64580339148,-0.272213279253389,0.0709445283044632,-3.83698765442723,0.000124552730978577,0.000359142956817307
"RANBP2",3520.36439134666,0.34698417591191,0.0896007495420712,3.87255885341659,0.000107698658395357,0.000315312019755615
"TXN2",1382.12605605051,-0.397540637473281,0.0805830345846195,-4.93330438004078,8.08500121717538e-07,3.70682239713269e-06
"AGAP1",584.492984598312,0.283683922400244,0.103678440648951,2.73619009530421,0.00621551089904171,0.0119963005812443
"AGAP2",109.358962370817,-0.890329118620055,0.192145838702666,-4.63361124358143,3.59341518675606e-06,1.45315465629845e-05
"AGAP3",1202.16497801149,-0.554663872138875,0.0983074992257194,-5.64213184657801,1.6795739900928e-08,1.12338579428818e-07
"AGAP4",160.890868024103,-0.860479602958065,0.14613041297652,-5.88843612654628,3.89867168602147e-09,2.99231576694464e-08
"AGAP5",44.9699963866327,0.490534879563639,0.162755391431416,3.01393935555337,0.00257879348116294,0.00549266320267762
"AGAP6",96.5541912170183,-0.809604174703798,0.150503632717488,-5.37929988855163,7.47760596733663e-08,4.27574836438106e-07
"TSPO",1397.43412865018,-1.07009147172242,0.11882212373945,-9.00582684474553,2.14046715825008e-19,1.65735112964976e-17
"RANBP6",684.419149622375,0.348825229065347,0.0921850190756896,3.78396872466816,0.000154347227531856,0.000434303667379612
"ARNT",1584.56466049396,0.179066169307685,0.0786101866118404,2.27790032088174,0.0227325171664414,0.0384118258616006
"LYRM4",346.463420039267,-0.511177486299135,0.0948933430597038,-5.38686350187409,7.16978423024051e-08,4.11582511219607e-07
"TLR2",368.910236113687,-0.503954235679327,0.157313395853241,-3.20350490780498,0.00135765726021373,0.00307534718915735
"CCL4L2",83.7881688700805,-0.796229079574985,0.205503012266771,-3.87453726732419,0.00010682749490086,0.000313178243959916
"GDPD1",91.3081916412063,0.954963994488888,0.223645488580499,4.26998997632433,1.95481752674115e-05,6.7253693425232e-05
"GDPD5",321.047648680989,-0.889312937361789,0.180020758116031,-4.94005772816815,7.80994453437997e-07,3.59476305968698e-06
"SLAMF7",420.73660540475,-1.14822574256104,0.254086487691529,-4.51903504587396,6.21221123010694e-06,2.38818155437785e-05
"SLAMF6",115.027267872127,-0.932440822432565,0.262740170641243,-3.54890849068437,0.000386831486641857,0.00099275937973616
"TBCEL",371.458317160114,0.487250532535451,0.0971867975718773,5.01354653830517,5.34358354679942e-07,2.56612879337909e-06
"C17orf95",434.40795646829,-0.341197196180176,0.101645090910388,-3.3567503666358,0.000788642822854202,0.00188709425145062
"C17orf96",249.132952183638,-1.32774429264778,0.296361890862714,-4.48014516570499,7.4592289812826e-06,2.82062140421209e-05
"C17orf90",345.155988778801,-0.810734105176228,0.132259167535463,-6.12988967255402,8.79400336973893e-10,7.75840927318187e-09
"FGD6",793.906872789665,0.399079351781379,0.158814638876641,2.51286250816818,0.0119755997686531,0.0216501606585333
"F13A1",1266.24831240713,1.17963184261845,0.226450250883855,5.20923177613734,1.89624116651989e-07,1.00121229341762e-06
"FKRP",209.254210011906,-0.251671664639173,0.078866135310592,-3.19112460180831,0.00141720146584517,0.00319537905017471
"GBAP1",615.784142524923,-0.632017381609998,0.128304472734051,-4.92591854471076,8.3964972790993e-07,3.82962902580679e-06
"HDGFRP2",876.593833778778,-0.619307110334893,0.116110755256932,-5.33376179462858,9.61987026754373e-08,5.39984444911208e-07
"HDGFRP3",1003.46046617588,0.569101726405529,0.151997358386212,3.74415537511838,0.00018100162437135,0.000500845991507268
"C6orf106",3294.08344857607,-0.187776216386958,0.0756199890239734,-2.48315582705822,0.0130224107496966,0.0233057773892938
"ETS2",1000.03448662209,-0.380243314374221,0.145320563392226,-2.61658299072189,0.0088814771152074,0.016549672036732
"YWHAH",3918.76959776042,-0.308430712648352,0.0888121207139452,-3.47284481182221,0.000514973031790564,0.00128507146936407
"SHPK",433.464533440692,0.447214677962492,0.116136114454123,3.85078044038706,0.000117742019905247,0.000341298878663898
"PRR5-ARHGAP8",61.2332948405661,-0.411639464250868,0.167613517048997,-2.45588465356608,0.0140538258569275,0.0249447828687617
"ZDHHC24",362.923208306979,-0.349588061494509,0.161223198563825,-2.16834838043555,0.030132189999728,0.0494983173551004
"SEC61G",1132.77737707365,-0.489636393623513,0.101811817731424,-4.80922946406043,1.51513200712635e-06,6.58207346858222e-06
"STAT5A",859.769999039364,-0.324981786369101,0.145413351672674,-2.23488271627654,0.0254250495368297,0.0425139643106312
"MGAT3",86.6682925932784,-1.24223261969049,0.2293716040777,-5.41580822388842,6.10124691570015e-08,3.56619507776914e-07
"MGAT5",295.242349082488,0.736209996089347,0.171763988624403,4.28617198509067,1.81778278320269e-05,6.30333898190122e-05
"CHST11",185.585608288486,-0.47462233242488,0.15583546915197,-3.04566306379218,0.00232167847117201,0.00500577456446146
"CHST12",242.603956255353,-0.64626386028813,0.114624780817805,-5.63808153592339,1.71955091020402e-08,1.14779151272898e-07
"CHST15",1685.5960561489,0.926409192760716,0.126092729065437,7.34704688864294,2.02633800868149e-13,3.77800102100205e-12
"VAMP8",2645.54932839809,-0.530740166456453,0.0967820320062348,-5.4838708741129,4.16118553724476e-08,2.54288232250477e-07
"UNC5B",1727.34221331317,0.596900843485635,0.148745209365887,4.01290801922476,5.99752877839687e-05,0.000186060502734004
"ROCK1",1631.92759962895,0.38773720310509,0.0886723887399663,4.37269378455719,1.227228012119e-05,4.42090922920699e-05
"ROCK2",980.84562685679,0.433426429875467,0.128140138478499,3.38244077946111,0.000718447663299476,0.00173649037679232
"MOSC2",264.994189796305,0.491565980164889,0.164284035636059,2.99217132243977,0.00277000764312277,0.00585258597213885
"MMP9",1405.84889590338,-0.630199770731966,0.276954981774555,-2.27545923418325,0.0228783954892293,0.0386182454775199
"MMP7",1662.92902344678,-3.20765422821186,0.351434770982567,-9.12731036614182,7.0222175052565e-20,6.20358718266384e-18
"MMP2",9506.64313922744,0.436809283162193,0.20067060217042,2.17674775695959,0.0294993929300562,0.0485861497920833
"MMP3",314.626666116859,-1.13796962648268,0.285929080389984,-3.97990167677445,6.89437772312119e-05,0.000211293815994049
"GXYLT1",697.611827461649,0.340925194775391,0.0908197676417665,3.75386552540138,0.000174128304060207,0.000483861276407961
"TRAPPC2L",508.063411316005,-0.426577509068669,0.104738972294972,-4.07276775513241,4.64577439393073e-05,0.000147746625627712
"GXYLT2",169.551818129926,0.873178213675514,0.217651497363167,4.0118180865007,6.02529227813621e-05,0.000186789736827854
"AMICA1",138.268524655925,-0.627130939290903,0.219643458110814,-2.85522248049156,0.00430066904417419,0.00866254118262661
"TAPT1",917.361012270705,0.812938189710188,0.117701596724455,6.90677282495426,4.9580293708075e-12,6.99491324843934e-11
"NGDN",562.138381893862,-0.214220614991804,0.0825557707732841,-2.59485936579891,0.00946296300781138,0.0175018943475933
"NAIF1",212.383392288424,-0.195685508754087,0.0784945011287217,-2.49298366051382,0.0126674675419356,0.0227600931084018
"CAPRIN1",9353.49633670131,0.292313955292223,0.08486656407465,3.44439483888024,0.000572339229530883,0.00141345239743246
"CCNT1",223.238831718869,1.12767503913358,0.157635485652179,7.15368772753225,8.4477120570915e-13,1.41652527143306e-11
"PLDN",1284.39358228664,0.439338231510806,0.0684623276501595,6.41722603642417,1.38779794328825e-10,1.46189300408395e-09
"CCNT2",786.778256285715,0.391199412928961,0.0854736216334138,4.57684377300366,4.72043708647848e-06,1.85921943056003e-05
"SEC61B",1428.9172329374,-0.573143799794465,0.0865547084334296,-6.62175183959261,3.54966624255498e-11,4.24765970461375e-10
"CREBZF",1251.44860910024,0.333033811087967,0.102042537965746,3.26367628370593,0.00109976743392201,0.00254102838910224
"IER5",749.858968485406,-0.465544379531759,0.140215139239335,-3.32021479319089,0.000899482137112535,0.00212412690542022
"KCNE4",1827.82846262979,2.40625923747522,0.350941013692014,6.85659168804632,7.05228245010884e-12,9.55032858958669e-11
"CBFA2T3",321.308615658954,1.24529276000612,0.247031237014713,5.04103357557148,4.63024211876558e-07,2.25066015543986e-06
"CBFA2T2",947.642401090346,0.274709556816278,0.0932909236441554,2.94465470043064,0.00323315269309923,0.00671473475848299
"C9orf86",1881.26793167972,-0.540075438298415,0.112963534729745,-4.78097148420944,1.74450108903579e-06,7.50420517482946e-06
"ZMYM6",459.60953464848,0.365754678765919,0.062317485355135,5.8692143413932,4.37865065855743e-09,3.33349789581211e-08
"C9orf80",296.834530327113,0.321374655447973,0.10031938711437,3.20351494055269,0.00135760995689189,0.00307534718915735
"C9orf82",365.698143333504,0.218313598842602,0.0986586923095988,2.21281666857611,0.0269102876231321,0.0448039610401325
"VRK1",365.160539092725,-0.684142860999255,0.108177972712279,-6.32423444298473,2.54491097671568e-10,2.51491465364177e-09
"PDRG1",629.854643478838,-0.457527165467452,0.112329305509898,-4.07308817045198,4.63938508679575e-05,0.000147579086267502
"LRRC6",175.391937353235,0.760285351678576,0.236811449401693,3.21050926211315,0.001324999984038,0.00300862080212043
"LRRC1",981.294941949587,0.382808317907517,0.116600407174271,3.28307874032868,0.00102679981074362,0.00238901789429409
"NR2C2",1062.45117362706,0.415525628126988,0.0936090791533168,4.43894579335005,9.04005790696775e-06,3.35006425195429e-05
"USP30",500.979211173775,0.447716277268084,0.0952817790751991,4.69886563426501,2.61610492013694e-06,1.08917233421734e-05
"RFNG",598.423972253641,-0.57140833666914,0.106524750743535,-5.36408987283001,8.13583903404796e-08,4.61404778996869e-07
"USP32",2292.62550114234,0.79590697112125,0.200565903555779,3.96830646192014,7.23852094302077e-05,0.000220608129597088
"USP33",1580.11280346523,0.479130151813467,0.0884560531910805,5.41658975874113,6.07465017115553e-08,3.55538551369143e-07
"USP34",3098.72695541068,0.202524652607055,0.0762763849359174,2.65514225375526,0.00792749701318379,0.0149326907819889
"SHMT2",1910.16142003872,-0.64096953051851,0.110008840039279,-5.8265274889695,5.65925490256708e-09,4.23977076166708e-08
"SHMT1",662.379067155161,-0.428388126789032,0.136073464679006,-3.14821209116406,0.00164272456818277,0.00365318187041559
"USP37",789.344791739639,0.473730006268005,0.100848235323253,4.69745459352399,2.63423720914257e-06,1.09625243072854e-05
"PLD1",313.110032061375,-0.431793350564827,0.158756606541479,-2.71984492470246,0.0065312538217717,0.0125230726957
"MORN2",279.535998266087,-0.576375372646225,0.109116238297655,-5.28221446815228,1.27631660327304e-07,7.00298267981786e-07
"ST20",61.2238704388736,-0.77803758985306,0.128135919457462,-6.0719710222343,1.26349736471237e-09,1.07092181659426e-08
"RPL39L",273.757730944595,-0.874457350745709,0.193334050812581,-4.52303847703172,6.09581533479504e-06,2.34892322166004e-05
"PPFIBP1",1373.71640456279,0.587353499104718,0.108457113544776,5.41553688741894,6.11050724139015e-08,3.57002249526935e-07
"FTHL3",262.076764535613,-0.371344834315024,0.134454617691895,-2.76186002897995,0.0057473111768541,0.0111762235220757
"LDLRAD3",1266.98497313244,0.573342948334286,0.186946090816674,3.06688920763006,0.00216299012179649,0.00469283648808426
"UBE2CBP",47.4615986150921,-0.555558477258333,0.141353010470656,-3.9302910876006,8.48430841004429e-05,0.000254742134127311
"HHIPL1",74.2104961702953,-0.444664896568987,0.176149251511907,-2.52436438277417,0.0115907717354745,0.0210208498696681
"RRP1",569.212073128046,-1.09648130454638,0.118384993195968,-9.26199575592596,2.006461684728e-20,2.01611108061638e-18
"DOCK9",1527.65590518792,0.512986283785126,0.106660957989592,4.80950380958683,1.51305412611637e-06,6.57521672567508e-06
"DOCK1",1660.82504143908,0.616915039460257,0.0892642914797565,6.9111066612808,4.80887299070434e-12,6.80636507275712e-11
"DOCK4",418.065329117448,0.427254214401422,0.144762658429847,2.95141177314363,0.00316324900987524,0.00658930949786164
"DOCK5",410.692776712608,0.589204248211378,0.159407499103951,3.69621411491535,0.00021883843019788,0.000592222503432297
